experiment,solver,formula,variables,clauses,runtime,conflicts,decisions,restarts,propagations,entropy,backbone,num_sols,chi_square,cpu_time
exp2,lingeling-aqw,manthey_single-ordered-initialized-w48-b8.cnf,11520,94764,36.5,140017,526545,,65690495,0.723197,0.165885,36.0,0.0,848.658
exp2,lingeling-aqw,mrpp_4x4#6_20.cnf,4188,22548,3.6,15376,338047,,2735312,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-3,mrpp_4x4#6_20.cnf,4188,22452,0.358945,5850,178425,55.0,1228584,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp1,glucose,mrpp_4x4#6_20.cnf,4188,22452,0.239963,13051,125739,41.0,703292,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-6,mrpp_4x4#6_20.cnf,4188,22452,0.52592,9464,233539,93.0,1862237,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,lingeling-ayv,mrpp_4x4#6_20.cnf,4188,22548,2.1,8388,230923,,1603319,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp4,wrapper-luby,mrpp_4x4#6_20.cnf,4188,22452,0.317951,10950,106693,46.0,592833,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-0,mrpp_4x4#6_20.cnf,4188,22452,0.347947,8792,228317,85.0,1804075,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp4,wrapper-glucose,mrpp_4x4#6_20.cnf,4188,22452,0.419936,19865,183535,96.0,1096833,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp1,glucose-NR,mrpp_4x4#6_20.cnf,4188,22452,0.815875,27237,234659,117.0,1458035,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp5,wrapper-95,mrpp_4x4#6_20.cnf,4188,22452,0.338948,16719,164610,80.0,1026085,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-5,mrpp_4x4#6_20.cnf,4188,22452,0.360945,9013,227355,93.0,1792458,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,SWDiA5BY,mrpp_4x4#6_20.cnf,4188,22452,0.556915,25848,216172,99.0,1339395,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp5,wrapper-85,mrpp_4x4#6_20.cnf,4188,22452,0.318951,14353,158974,102.0,959757,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-4,mrpp_4x4#6_20.cnf,4188,22452,0.26196,6333,199511,58.0,1420937,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,glucose,mrpp_4x4#6_20.cnf,4188,22452,0.385941,13051,125739,41.0,703292,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp5,wrapper-base,mrpp_4x4#6_20.cnf,4188,22452,0.253961,11049,132795,62.0,705689,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-1,mrpp_4x4#6_20.cnf,4188,22452,0.345947,8792,228317,85.0,1804075,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp5,wrapper-60,mrpp_4x4#6_20.cnf,4188,22452,0.265959,11939,126099,59.0,705822,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp3,wrapperLBD,mrpp_4x4#6_20.cnf,4188,22452,0.579911,19865,183535,96.0,1096833,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp3,wrapperClause,mrpp_4x4#6_20.cnf,4188,22452,1.09283,33481,299939,203.0,1884889,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,COMiniSatPS-2,mrpp_4x4#6_20.cnf,4188,22452,0.504923,8792,228317,85.0,1804075,0.589446,0.202245,5.92145e+111,0.0,0.605907
exp2,lingeling-ayv,mrpp_6x6#10_10.cnf,4931,32639,1.9,5045,140732,,1030288,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp1,glucose,mrpp_6x6#10_10.cnf,4931,32359,0.554915,30139,229715,105.0,1631434,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp4,wrapper-glucose,mrpp_6x6#10_10.cnf,4931,32359,0.693894,21732,145281,127.0,1107540,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-4,mrpp_6x6#10_10.cnf,4931,32359,0.614906,11203,235029,101.0,2063183,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp5,wrapper-95,mrpp_6x6#10_10.cnf,4931,32359,0.541917,17762,124750,100.0,973212,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp5,wrapper-base,mrpp_6x6#10_10.cnf,4931,32359,0.462929,20015,136540,112.0,1032760,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-1,mrpp_6x6#10_10.cnf,4931,32359,0.78788,13791,256620,113.0,2495514,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-2,mrpp_6x6#10_10.cnf,4931,32359,0.502923,13791,256620,113.0,2495514,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp3,wrapperLBD,mrpp_6x6#10_10.cnf,4931,32359,0.676897,21732,145281,127.0,1107540,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-6,mrpp_6x6#10_10.cnf,4931,32359,0.734888,12617,243710,109.0,2333209,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp4,wrapper-luby,mrpp_6x6#10_10.cnf,4931,32359,1.07184,32043,173387,119.0,1538819,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp5,wrapper-85,mrpp_6x6#10_10.cnf,4931,32359,0.642902,19353,141151,142.0,1112011,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp1,glucose-NR,mrpp_6x6#10_10.cnf,4931,32359,1.01484,32282,213991,165.0,1675156,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-3,mrpp_6x6#10_10.cnf,4931,32359,0.912861,17702,277226,156.0,2936212,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp3,wrapperClause,mrpp_6x6#10_10.cnf,4931,32359,0.669898,21631,161684,120.0,1194338,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-5,mrpp_6x6#10_10.cnf,4931,32359,0.687895,11891,239250,99.0,2210847,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,lingeling-aqw,mrpp_6x6#10_10.cnf,4931,32639,4.1,12046,240909,,2515861,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,glucose,mrpp_6x6#10_10.cnf,4931,32359,0.857869,30139,229715,105.0,1631434,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,SWDiA5BY,mrpp_6x6#10_10.cnf,4931,32359,0.496924,14455,120667,65.0,819214,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp5,wrapper-60,mrpp_6x6#10_10.cnf,4931,32359,0.871867,27146,197386,152.0,1522918,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,COMiniSatPS-0,mrpp_6x6#10_10.cnf,4931,32359,0.745886,13791,256620,113.0,2495514,0.483244,0.349422,2.246002e+139,0.0,0.528919
exp2,lingeling-ayv,manthey_DimacsSorter_30_6.cnf,3638,11677,62.9,420181,548230,,104853230,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-4,manthey_DimacsSorter_30_6.cnf,3638,11677,99.0399,540615,642111,763.0,226704866,0.000275,0.999725,2.0,0.0,170.127
exp1,glucose,manthey_DimacsSorter_30_6.cnf,3638,11677,94.1317,582923,704161,1063.0,147740461,0.000275,0.999725,2.0,0.0,170.127
exp2,lingeling-aqw,manthey_DimacsSorter_30_6.cnf,3638,11677,317.0,1106974,1843456,,262786813,0.000275,0.999725,2.0,0.0,170.127
exp5,wrapper-base,manthey_DimacsSorter_30_6.cnf,3638,11677,98.1331,524558,647414,1042.0,159562568,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-3,manthey_DimacsSorter_30_6.cnf,3638,11677,67.7947,275046,335996,550.0,112608327,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-1,manthey_DimacsSorter_30_6.cnf,3638,11677,117.239,499981,598328,685.0,208438245,0.000275,0.999725,2.0,0.0,170.127
exp2,SWDiA5BY,manthey_DimacsSorter_30_6.cnf,3638,11677,124.832,625667,758024,1194.0,157211306,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-5,manthey_DimacsSorter_30_6.cnf,3638,11677,23.9584,121243,153701,285.0,52528249,0.000275,0.999725,2.0,0.0,170.127
exp3,wrapperClause,manthey_DimacsSorter_30_6.cnf,3638,11677,109.826,622878,775553,1691.0,190148374,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-2,manthey_DimacsSorter_30_6.cnf,3638,11677,125.278,561277,669227,735.0,233434523,0.000275,0.999725,2.0,0.0,170.127
exp1,glucose-NR,manthey_DimacsSorter_30_6.cnf,3638,11677,329.387,548471,665526,1257.0,137538261,0.000275,0.999725,2.0,0.0,170.127
exp3,wrapperLBD,manthey_DimacsSorter_30_6.cnf,3638,11677,126.167,676008,838752,2067.0,205463458,0.000275,0.999725,2.0,0.0,170.127
exp5,wrapper-85,manthey_DimacsSorter_30_6.cnf,3638,11677,96.1594,465695,579882,1516.0,151928373,0.000275,0.999725,2.0,0.0,170.127
exp2,glucose,manthey_DimacsSorter_30_6.cnf,3638,11677,130.749,582923,704161,1063.0,147740461,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-6,manthey_DimacsSorter_30_6.cnf,3638,11677,155.151,546150,650722,793.0,228549856,0.000275,0.999725,2.0,0.0,170.127
exp4,wrapper-glucose,manthey_DimacsSorter_30_6.cnf,3638,11677,140.637,676008,838752,2067.0,205463458,0.000275,0.999725,2.0,0.0,170.127
exp5,wrapper-60,manthey_DimacsSorter_30_6.cnf,3638,11677,126.152,659767,852096,1866.0,183531258,0.000275,0.999725,2.0,0.0,170.127
exp5,wrapper-95,manthey_DimacsSorter_30_6.cnf,3638,11677,140.22,716500,882218,1472.0,226433683,0.000275,0.999725,2.0,0.0,170.127
exp2,COMiniSatPS-0,manthey_DimacsSorter_30_6.cnf,3638,11677,115.749,551493,658249,726.0,224778062,0.000275,0.999725,2.0,0.0,170.127
exp4,wrapper-luby,manthey_DimacsSorter_30_6.cnf,3638,11677,141.558,678373,827242,1468.0,201573766,0.000275,0.999725,2.0,0.0,170.127
exp2,lingeling-ayv,mrpp_8x8#22_11.cnf,9854,79956,47.0,216318,1360776,,32980205,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-5,mrpp_8x8#22_11.cnf,9854,79376,98.1911,683976,2065506,3809.0,129821715,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-4,mrpp_8x8#22_11.cnf,9854,79376,111.26,648755,1744134,2915.0,132577487,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp5,wrapper-85,mrpp_8x8#22_11.cnf,9854,79376,40.0629,395706,1200348,2631.0,37665316,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-1,mrpp_8x8#22_11.cnf,9854,79376,44.4982,424460,1809630,2129.0,86603975,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp1,glucose-NR,mrpp_8x8#22_11.cnf,9854,79376,222.883,484394,1161878,3356.0,44339307,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-0,mrpp_8x8#22_11.cnf,9854,79376,40.7018,391179,1689655,2244.0,77734566,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp4,wrapper-glucose,mrpp_8x8#22_11.cnf,9854,79376,67.8547,471667,1221912,4037.0,41546938,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp5,wrapper-95,mrpp_8x8#22_11.cnf,9854,79376,27.0409,348607,1059960,2089.0,32123532,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,SWDiA5BY,mrpp_8x8#22_11.cnf,9854,79376,53.7388,501774,1223157,3438.0,46219624,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp3,wrapperLBD,mrpp_8x8#22_11.cnf,9854,79376,68.1426,471667,1221912,4037.0,41546938,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,glucose,mrpp_8x8#22_11.cnf,9854,79376,34.0168,464747,1274336,3172.0,45031284,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp1,glucose,mrpp_8x8#22_11.cnf,9854,79376,49.8814,464747,1274336,3172.0,45031284,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp4,wrapper-luby,mrpp_8x8#22_11.cnf,9854,79376,37.5963,374357,937108,893.0,30844327,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-3,mrpp_8x8#22_11.cnf,9854,79376,36.7064,362898,1382077,2095.0,70872332,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-6,mrpp_8x8#22_11.cnf,9854,79376,215.482,980910,2268463,3682.0,203412710,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp3,wrapperClause,mrpp_8x8#22_11.cnf,9854,79376,45.887,364418,1064027,3342.0,33993099,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp5,wrapper-60,mrpp_8x8#22_11.cnf,9854,79376,62.1715,425888,1140458,2580.0,42308764,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,lingeling-aqw,mrpp_8x8#22_11.cnf,9854,79956,75.7,385651,2232576,,60703888,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-2,mrpp_8x8#22_11.cnf,9854,79376,42.1186,354345,1582886,1950.0,72223938,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp5,wrapper-base,mrpp_8x8#22_11.cnf,9854,79376,65.4311,463063,1129314,2821.0,43696825,0.284128,0.636797,7.58927e+176,0.0,47.0808
exp2,COMiniSatPS-5,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.003999,88,256,1.0,9936,0.0,1.0,1.0,0.0,0.003999
exp4,wrapper-luby,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.014997,111,519,2.0,6573,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-6,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.003999,88,256,1.0,9936,0.0,1.0,1.0,0.0,0.003999
exp1,glucose-NR,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.013997,94,438,1.0,6182,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-4,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.002999,103,291,1.0,12020,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-3,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.002999,81,255,1.0,9474,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-0,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.002999,65,242,1.0,7346,0.0,1.0,1.0,0.0,0.003999
exp2,glucose,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.009998,94,438,1.0,6182,0.0,1.0,1.0,0.0,0.003999
exp2,lingeling-aqw,manthey_single-ordered-initialized-w12-b6.cnf,792,5055,0.1,50,261,,2987,0.0,1.0,1.0,0.0,0.003999
exp2,SWDiA5BY,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.009998,95,428,1.0,6383,0.0,1.0,1.0,0.0,0.003999
exp5,wrapper-95,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.011998,99,401,1.0,6950,0.0,1.0,1.0,0.0,0.003999
exp4,wrapper-glucose,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.016997,111,496,1.0,6412,0.0,1.0,1.0,0.0,0.003999
exp3,wrapperClause,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.014997,20,341,1.0,1424,0.0,1.0,1.0,0.0,0.003999
exp2,lingeling-ayv,manthey_single-ordered-initialized-w12-b6.cnf,792,5055,0.1,42,99,,2386,0.0,1.0,1.0,0.0,0.003999
exp5,wrapper-60,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.014997,99,401,1.0,6950,0.0,1.0,1.0,0.0,0.003999
exp5,wrapper-base,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.016997,111,519,2.0,6573,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-1,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.003999,65,242,1.0,7346,0.0,1.0,1.0,0.0,0.003999
exp5,wrapper-85,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.016997,99,401,1.0,6950,0.0,1.0,1.0,0.0,0.003999
exp2,COMiniSatPS-2,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.003999,65,242,1.0,7346,0.0,1.0,1.0,0.0,0.003999
exp3,wrapperLBD,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.016997,111,496,1.0,6412,0.0,1.0,1.0,0.0,0.003999
exp1,glucose,manthey_single-ordered-initialized-w12-b6.cnf,792,4096,0.013997,94,438,1.0,6182,0.0,1.0,1.0,0.0,0.003999
exp5,wrapper-95,manthey_DimacsSorter_32_1.cnf,4927,16333,69.2675,413068,551028,1195.0,193616290,0.33973,0.610513,8.0,0.0,216.999
exp2,lingeling-ayv,manthey_DimacsSorter_32_1.cnf,4927,16333,257.0,1213454,1526485,,394644736,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-4,manthey_DimacsSorter_32_1.cnf,4927,16333,79.7339,395894,496538,696.0,229628603,0.33973,0.610513,8.0,0.0,216.999
exp5,wrapper-base,manthey_DimacsSorter_32_1.cnf,4927,16333,109.291,546763,745279,2128.0,241178311,0.33973,0.610513,8.0,0.0,216.999
exp4,wrapper-glucose,manthey_DimacsSorter_32_1.cnf,4927,16333,150.316,760363,1074125,4112.0,326916689,0.33973,0.610513,8.0,0.0,216.999
exp3,wrapperClause,manthey_DimacsSorter_32_1.cnf,4927,16333,1995.26,6429045,8004456,19547.0,2575898169,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-2,manthey_DimacsSorter_32_1.cnf,4927,16333,1236.54,4569927,5489510,6202.0,2431022903,0.33973,0.610513,8.0,0.0,216.999
exp3,wrapperLBD,manthey_DimacsSorter_32_1.cnf,4927,16333,135.022,760363,1074125,4112.0,326916689,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-1,manthey_DimacsSorter_32_1.cnf,4927,16333,213.595,1039185,1298524,2202.0,573708108,0.33973,0.610513,8.0,0.0,216.999
exp2,glucose,manthey_DimacsSorter_32_1.cnf,4927,16333,280.329,1103972,1480865,4928.0,395586456,0.33973,0.610513,8.0,0.0,216.999
exp1,glucose-NR,manthey_DimacsSorter_32_1.cnf,4927,16333,23676.1,5901653,7577433,26437.0,1954215801,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-6,manthey_DimacsSorter_32_1.cnf,4927,16333,962.371,2860567,3493288,6432.0,1530072944,0.33973,0.610513,8.0,0.0,216.999
exp4,wrapper-luby,manthey_DimacsSorter_32_1.cnf,4927,16333,196.194,1002268,1256061,2046.0,431843666,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-5,manthey_DimacsSorter_32_1.cnf,4927,16333,1576.55,5615938,6829917,12365.0,2880375524,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-3,manthey_DimacsSorter_32_1.cnf,4927,16333,128.713,524893,665521,1187.0,300265403,0.33973,0.610513,8.0,0.0,216.999
exp5,wrapper-85,manthey_DimacsSorter_32_1.cnf,4927,16333,125.786,595140,835140,2457.0,272975442,0.33973,0.610513,8.0,0.0,216.999
exp2,lingeling-aqw,manthey_DimacsSorter_32_1.cnf,4927,16333,6450.1,11213065,21656407,,3425884183,0.33973,0.610513,8.0,0.0,216.999
exp2,SWDiA5BY,manthey_DimacsSorter_32_1.cnf,4927,16333,2219.6,8265977,10472195,29400.0,2743653250,0.33973,0.610513,8.0,0.0,216.999
exp2,COMiniSatPS-0,manthey_DimacsSorter_32_1.cnf,4927,16333,79.6689,382818,485875,756.0,225797494,0.33973,0.610513,8.0,0.0,216.999
exp1,glucose,manthey_DimacsSorter_32_1.cnf,4927,16333,280.726,1103972,1480865,4928.0,395586456,0.33973,0.610513,8.0,0.0,216.999
exp5,wrapper-60,manthey_DimacsSorter_32_1.cnf,4927,16333,810.161,3798310,4935848,10679.0,1411085836,0.33973,0.610513,8.0,0.0,216.999
exp3,wrapperLBD,vmpc_33.cnf,1089,177375,186.32,1238426,2893673,6987.0,206668089,0.080108,0.912764,3.0,0.0,9279.18
exp2,lingeling-aqw,vmpc_33.cnf,1089,177375,2122.4,4810036,14578089,,752737467,0.080108,0.912764,3.0,0.0,9279.18
exp3,wrapperClause,vmpc_33.cnf,1089,177375,1478.51,8781867,20251187,49018.0,1491187392,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-3,vmpc_33.cnf,1089,177375,532.734,3738122,7558384,13056.0,604424628,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-2,vmpc_33.cnf,1089,177375,988.346,7063267,14251170,23292.0,1150587259,0.080108,0.912764,3.0,0.0,9279.18
exp2,glucose,vmpc_33.cnf,1089,177375,175.283,1332818,3132395,6645.0,219097444,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-1,vmpc_33.cnf,1089,177375,966.153,7962672,16176997,26096.0,1295297940,0.080108,0.912764,3.0,0.0,9279.18
exp1,glucose,vmpc_33.cnf,1089,177375,202.631,1332818,3132395,6645.0,219097444,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-0,vmpc_33.cnf,1089,177375,5823.99,10631906,19709856,44091.0,1629528799,0.080108,0.912764,3.0,0.0,9279.18
exp1,glucose-NR,vmpc_33.cnf,1089,177375,16917.9,5924281,12033366,40642.0,893778814,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-6,vmpc_33.cnf,1089,177375,3079.25,6318484,11853647,25578.0,978809450,0.080108,0.912764,3.0,0.0,9279.18
exp4,wrapper-luby,vmpc_33.cnf,1089,177375,86.2149,720091,1559735,1534.0,118393907,0.080108,0.912764,3.0,0.0,9279.18
exp5,wrapper-85,vmpc_33.cnf,1089,177375,1216.78,4525381,9095061,22402.0,739572636,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-5,vmpc_33.cnf,1089,177375,548.038,2589277,5132485,9875.0,412413900,0.080108,0.912764,3.0,0.0,9279.18
exp2,lingeling-ayv,vmpc_33.cnf,1089,177375,4874.2,9687884,21076910,,1395367630,0.080108,0.912764,3.0,0.0,9279.18
exp4,wrapper-glucose,vmpc_33.cnf,1089,177375,159.214,1238426,2893673,6987.0,206668089,0.080108,0.912764,3.0,0.0,9279.18
exp5,wrapper-60,vmpc_33.cnf,1089,177375,1929.16,7689754,19259544,36368.0,1110306713,0.080108,0.912764,3.0,0.0,9279.18
exp2,COMiniSatPS-4,vmpc_33.cnf,1089,177375,797.712,3199021,6345616,11789.0,514984852,0.080108,0.912764,3.0,0.0,9279.18
exp5,wrapper-95,vmpc_33.cnf,1089,177375,1318.19,5739447,11297338,23024.0,925438113,0.080108,0.912764,3.0,0.0,9279.18
exp5,wrapper-base,vmpc_33.cnf,1089,177375,212.059,1526831,3355411,5688.0,248750603,0.080108,0.912764,3.0,0.0,9279.18
exp2,SWDiA5BY,vmpc_33.cnf,1089,177375,222.656,1557088,3569265,8005.0,251387321,0.080108,0.912764,3.0,0.0,9279.18
exp3,wrapperClause,gss-18-s100.cnf,31364,94069,72.458,47028,54678,46.0,231380595,0.0,1.0,1.0,0.0,351.092
exp2,lingeling-ayv,gss-18-s100.cnf,31364,94269,97.3,49374,65306,,251019084,0.0,1.0,1.0,0.0,351.092
exp5,wrapper-base,gss-18-s100.cnf,31364,94069,678.07,526332,581589,844.0,2709904854,0.0,1.0,1.0,0.0,351.092
exp1,glucose,gss-18-s100.cnf,31364,94069,350.834,286195,308384,51.0,1120326798,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-3,gss-18-s100.cnf,31364,94069,909.848,203451,217435,188.0,2294610699,0.0,1.0,1.0,0.0,351.092
exp2,SWDiA5BY,gss-18-s100.cnf,31364,94069,532.625,305800,333151,71.0,1307907999,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-5,gss-18-s100.cnf,31364,94069,566.688,155911,168090,116.0,1525948522,0.0,1.0,1.0,0.0,351.092
exp5,wrapper-95,gss-18-s100.cnf,31364,94069,383.676,289590,317787,232.0,1352346086,0.0,1.0,1.0,0.0,351.092
exp4,wrapper-glucose,gss-18-s100.cnf,31364,94069,13.7049,11235,14298,31.0,54185701,0.0,1.0,1.0,0.0,351.092
exp1,glucose-NR,gss-18-s100.cnf,31364,94069,267.864,130879,146679,39.0,517012369,0.0,1.0,1.0,0.0,351.092
exp4,wrapper-luby,gss-18-s100.cnf,31364,94069,531.505,403176,446844,986.0,1929244508,0.0,1.0,1.0,0.0,351.092
exp5,wrapper-85,gss-18-s100.cnf,31364,94069,688.641,571036,629701,1047.0,2849675487,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-4,gss-18-s100.cnf,31364,94069,986.488,247936,265110,147.0,2465922782,0.0,1.0,1.0,0.0,351.092
exp5,wrapper-60,gss-18-s100.cnf,31364,94069,1170.27,846393,959452,2013.0,3153365959,0.0,1.0,1.0,0.0,351.092
exp2,glucose,gss-18-s100.cnf,31364,94069,440.704,286195,308384,51.0,1120326798,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-1,gss-18-s100.cnf,31364,94069,823.235,191600,204339,137.0,2155894800,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-6,gss-18-s100.cnf,31364,94069,1149.81,379549,407646,186.0,3596129836,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-0,gss-18-s100.cnf,31364,94069,912.224,189757,201416,138.0,2134753231,0.0,1.0,1.0,0.0,351.092
exp2,COMiniSatPS-2,gss-18-s100.cnf,31364,94069,694.182,197028,209096,136.0,2128538891,0.0,1.0,1.0,0.0,351.092
exp2,lingeling-aqw,gss-18-s100.cnf,31364,94269,296.6,212025,241086,,934801980,0.0,1.0,1.0,0.0,351.092
exp3,wrapperLBD,gss-18-s100.cnf,31364,94069,9.30158,11235,14298,31.0,54185701,0.0,1.0,1.0,0.0,351.092
exp2,glucose,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.103984,785,4686,6.0,219816,0.0,1.0,1.0,0.0,0.047992
exp1,glucose,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.100984,785,4686,6.0,219816,0.0,1.0,1.0,0.0,0.047992
exp2,lingeling-ayv,manthey_single-ordered-initialized-w20-b10.cnf,3400,24005,0.6,431,3199,,86441,0.0,1.0,1.0,0.0,0.047992
exp4,wrapper-glucose,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.119981,1090,4467,10.0,243312,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-0,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.05999,769,2628,1.0,284122,0.0,1.0,1.0,0.0,0.047992
exp5,wrapper-95,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.076988,1092,4933,10.0,217187,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-2,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.057991,769,2628,1.0,284122,0.0,1.0,1.0,0.0,0.047992
exp5,wrapper-base,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.121981,2265,6998,20.0,488327,0.0,1.0,1.0,0.0,0.047992
